Id_Pays;annee;Id_Score;valeur_score;rang
90;2018;3;0.37;135
101;2018;3;0.87;89
24;2018;3;0.55;122
22;2018;3;0.31;144
43;2018;3;0.89;88
99;2018;3;0.20;149
74;2018;3;0.49;127
167;2018;3;0.56;120
92;2018;3;0.56;121
46;2018;3;0.31;145
51;2018;3;0.85;91
6;2018;3;0.82;95
100;2018;3;0.68;111
28;2018;3;0.36;136
34;2018;3;0.07;154
62;2018;3;0.72;105
106;2018;3;0.13;151
157;2018;3;0.32;142
15;2018;3;0.38;134
140;2018;3;0.61;118
158;2018;3;0.79;99
151;2018;3;0.26;147
56;2018;3;0.34;138
81;2018;3;0.47;129
4;2018;3;0.73;104
87;2018;3;0.26;146
168;2018;3;0.36;137
1;2018;3;0.33;140
19;2018;3;1.02;63
88;2018;3;0.19;150
57;2018;3;0.32;143
82;2018;3;0.08;153
145;2018;3;0.69;109
125;2018;3;0.33;140
166;2018;3;0.44;131
149;2018;3;0.46;130
137;2018;3;0.34;139
27;2018;3;0.02;155
23;2018;3;0.09;152
47;2019;3;1.34;23
39;2019;3;1.38;14
111;2019;3;1.49;7
61;2019;3;1.38;15
103;2019;3;1.40;12
144;2019;3;1.45;8
143;2019;3;1.39;13
104;2019;3;1.30;27
26;2019;3;1.37;20
8;2019;3;1.38;16
7;2019;3;1.37;18
35;2019;3;1.03;69
67;2019;3;1.28;32
85;2019;3;1.61;2
160;2019;3;1.33;24
66;2019;3;1.50;6
52;2019;3;1.37;17
13;2019;3;1.36;22
161;2019;3;1.43;10
38;2019;3;1.27;33
159;2019;3;1.50;4
91;2019;3;1.30;29
94;2019;3;1.07;59
48;2019;3;1.32;26
146;2019;3;1.37;19
29;2019;3;1.16;51
55;2019;3;0.80;101
126;2019;3;1.40;11
122;2019;3;1.68;1
138;2019;3;1.29;31
115;2019;3;1.15;53
20;2019;3;1.00;72
162;2019;3;1.12;54
130;2019;3;1.57;3
44;2019;3;0.79;102
68;2019;3;1.29;30
10;2019;3;1.36;21
131;2019;3;1.25;37
152;2019;3;1.23;40
119;2019;3;1.21;43
163;2019;3;0.75;106
84;2019;3;1.24;38
31;2019;3;0.99;76
132;2019;3;1.26;36
105;2019;3;0.69;110
75;2019;3;0.88;90
5;2019;3;1.09;57
123;2019;3;1.16;50
37;2019;3;1.26;34
42;2019;3;0.91;88
76;2019;3;1.50;5
150;2019;3;1.05;64
79;2019;3;1.19;45
136;2019;3;1.30;28
45;2019;3;1.24;39
70;2019;3;0.83;95
93;2019;3;1.12;55
71;2019;3;1.33;25
58;2019;3;0.64;115
73;2019;3;1.17;49
17;2019;3;0.78;103
60;2019;3;1.20;44
116;2019;3;0.86;92
110;2019;3;1.26;34
117;2019;3;0.96;78
120;2019;3;1.22;41
113;2019;3;0.68;112
124;2019;3;1.18;46
118;2019;3;0.81;99
128;2019;3;1.00;72
95;2019;3;0.69;111
83;2019;3;1.04;65
97;2019;3;1.05;63
148;2019;3;0.49;126
36;2019;3;1.16;52
59;2019;3;1.44;9
41;2019;3;1.02;71
18;2019;3;0.95;84
155;2019;3;1.18;46
89;2019;3;1.22;41
12;2019;3;1.07;60
54;2019;3;1.18;48
96;2019;3;0.95;82
109;2019;3;0.98;77
107;2019;3;0.70;109
77;2019;3;0.55;123
156;2019;3;1.05;62
3;2019;3;1.00;74
98;2019;3;0.80;100
9;2019;3;1.04;66
80;2019;3;0.99;75
63;2019;3;0.93;85
30;2019;3;1.03;70
165;2019;3;0.74;107
16;2019;3;0.81;97
25;2019;3;0.55;124
21;2019;3;1.09;57
53;2019;3;0.61;117
69;2019;3;0.57;121
102;2019;3;0.45;130
72;2019;3;0.84;94
15;2019;3;0.39;131
33;2019;3;0.67;113
49;2019;3;1.06;61
78;2019;3;0.76;104
135;2019;3;0.96;78
2;2019;3;0.95;83
164;2019;3;0.96;78
24;2019;3;0.57;119
114;2019;3;0.66;114
127;2019;3;0.45;129
133;2019;3;0.00;156
101;2019;3;0.88;91
106;2019;3;0.14;151
22;2019;3;0.33;140
6;2019;3;0.85;93
64;2019;3;1.10;56
56;2019;3;0.38;133
51;2019;3;0.89;89
50;2019;3;0.31;142
74;2019;3;0.51;125
92;2019;3;0.57;120
99;2019;3;0.20;149
154;2019;3;0.92;86
11;2019;3;0.56;122
65;2019;3;1.04;66
34;2019;3;0.09;152
90;2019;3;0.39;132
129;2019;3;0.27;148
139;2019;3;0.95;81
100;2019;3;0.71;108
28;2019;3;0.35;136
158;2019;3;0.82;96
46;2019;3;0.34;138
142;2019;3;0.81;98
157;2019;3;0.33;139
43;2019;3;0.91;87
167;2019;3;0.58;118
151;2019;3;0.28;145
62;2019;3;0.76;105
82;2019;3;0.07;153
32;2019;3;0.27;146
87;2019;3;0.27;146
81;2019;3;0.49;127
23;2019;3;0.05;154
168;2019;3;0.37;134
57;2019;3;0.32;141
19;2019;3;1.04;68
145;2019;3;0.62;116
88;2019;3;0.19;150
166;2019;3;0.29;144
125;2019;3;0.36;135
149;2019;3;0.48;128
1;2019;3;0.35;136
27;2019;3;0.03;155
137;2019;3;0.31;143
144;2015;4;1.35;4
61;2015;4;1.40;1
39;2015;4;1.36;3
111;2015;4;1.33;6
26;2015;4;1.32;7
47;2015;4;1.32;9
103;2015;4;1.28;20
143;2015;4;1.29;17
104;2015;4;1.32;8
7;2015;4;1.31;11
67;2015;4;1.22;38
35;2015;4;1.24;32
8;2015;4;1.30;16
94;2015;4;0.91;108
161;2015;4;1.25;30
20;2015;4;1.23;35
85;2015;4;1.22;39
66;2015;4;1.37;2
13;2015;4;1.29;18
159;2015;4;1.13;56
160;2015;4;1.29;19
112;2015;4;1.08;66
164;2015;4;1.26;28
130;2015;4;1.02;82
115;2015;4;1.20;45
52;2015;4;1.30;15
29;2015;4;1.12;57
122;2015;4;1.08;67
48;2015;4;1.26;25
5;2015;4;1.25;29
38;2015;4;1.21;42
162;2015;4;1.21;41
31;2015;4;1.24;31
150;2015;4;1.27;24
126;2015;4;1.08;65
138;2015;4;1.31;10
91;2015;4;1.30;13
146;2015;4;1.08;69
76;2015;4;1.17;50
141;2015;4;0.97;96
153;2015;4;1.18;48
44;2015;4;1.03;81
55;2015;4;1.04;75
163;2015;4;1.34;5
131;2015;4;1.27;23
71;2015;4;1.26;27
136;2015;4;0.96;97
42;2015;4;1.00;90
10;2015;4;1.22;40
68;2015;4;1.20;46
17;2015;4;0.98;93
95;2015;4;1.02;84
116;2015;4;1.30;12
73;2015;4;1.12;58
132;2015;4;1.27;22
84;2015;4;1.26;26
105;2015;4;1.14;53
117;2015;4;0.97;95
12;2015;4;1.23;34
119;2015;4;1.28;21
89;2015;4;1.07;71
36;2015;4;0.80;125
83;2015;4;1.12;59
124;2015;4;1.24;33
70;2015;4;1.15;52
108;2015;4;1.07;72
37;2015;4;0.89;113
3;2015;4;1.08;68
75;2015;4;0.81;122
156;2015;4;1.23;37
93;2015;4;0.99;92
59;2015;4;1.06;73
45;2015;4;1.23;36
63;2015;4;1.09;64
165;2015;4;0.91;109
155;2015;4;0.95;102
77;2015;4;1.15;51
107;2015;4;0.90;112
16;2015;4;1.10;62
9;2015;4;0.94;103
113;2015;4;0.41;151
72;2015;4;1.05;74
97;2015;4;0.91;110
30;2015;4;0.95;101
167;2015;4;0.92;107
123;2015;4;0.89;115
128;2015;4;1.01;86
120;2015;4;1.14;54
79;2015;4;1.10;63
118;2015;4;1.04;78
134;2015;4;0.95;100
98;2015;4;0.64;141
86;2015;4;1.00;88
99;2015;4;1.03;80
2;2015;4;0.80;123
18;2015;4;0.92;106
81;2015;4;1.04;76
41;2015;4;1.17;49
78;2015;4;0.74;135
96;2015;4;1.30;14
142;2015;4;1.07;70
54;2015;4;0.93;104
80;2015;4;0.80;124
60;2015;4;1.20;44
58;2015;4;0.95;99
148;2015;4;0.86;119
154;2015;4;0.60;143
114;2015;4;0.93;105
11;2015;4;0.43;149
64;2015;4;0.54;146
158;2015;4;1.20;43
65;2015;4;0.82;121
135;2015;4;1.18;47
53;2015;4;0.68;138
168;2015;4;1.03;79
82;2015;4;0.79;127
62;2015;4;0.38;154
140;2015;4;1.01;85
57;2015;4;0.74;134
34;2015;4;1.00;89
102;2015;4;0.86;117
46;2015;4;0.60;144
129;2015;4;0.96;98
92;2015;4;0.87;116
74;2015;4;1.00;91
40;2015;4;0.59;145
6;2015;4;0.78;128
19;2015;4;1.10;61
100;2015;4;0.71;136
51;2015;4;0.39;153
88;2015;4;0.41;152
139;2015;4;1.02;83
25;2015;4;0.89;114
21;2015;4;1.11;60
43;2015;4;0.75;133
166;2015;4;0.68;137
4;2015;4;0.86;118
90;2015;4;1.04;77
33;2015;4;0.66;140
32;2015;4;0.79;126
157;2015;4;1.13;55
127;2015;4;0.98;94
49;2015;4;0.91;111
106;2015;4;0.77;130
24;2015;4;0.63;142
149;2015;4;1.00;87
87;2015;4;0.67;139
27;2015;4;0.00;158
28;2015;4;0.76;132
56;2015;4;0.46;148
69;2015;4;0.77;131
22;2015;4;0.85;120
1;2015;4;0.30;156
125;2015;4;0.77;129
15;2015;4;0.35;155
145;2015;4;0.47;147
23;2015;4;0.42;150
151;2015;4;0.14;157
39;2016;4;1.16;4
144;2016;4;1.15;6
61;2016;4;1.18;1
111;2016;4;1.13;9
47;2016;4;1.13;7
26;2016;4;1.10;14
103;2016;4;1.03;38
104;2016;4;1.17;2
7;2016;4;1.10;11
143;2016;4;1.09;16
67;2016;4;1.00;44
8;2016;4;1.08;18
161;2016;4;1.05;29
35;2016;4;1.02;40
121;2016;4;1.08;20
52;2016;4;1.10;13
20;2016;4;1.04;34
13;2016;4;1.05;26
66;2016;4;1.16;5
85;2016;4;1.04;33
94;2016;4;0.71;108
130;2016;4;0.87;73
160;2016;4;1.09;17
29;2016;4;0.91;61
115;2016;4;0.99;46
5;2016;4;1.07;21
38;2016;4;1.01;42
159;2016;4;0.87;71
162;2016;4;1.03;37
91;2016;4;1.10;12
31;2016;4;1.02;39
48;2016;4;1.01;43
150;2016;4;1.04;31
146;2016;4;0.93;57
126;2016;4;0.85;77
122;2016;4;0.88;65
138;2016;4;1.13;8
3;2016;4;0.83;81
55;2016;4;0.87;70
141;2016;4;0.78;92
76;2016;4;0.88;67
10;2016;4;0.94;54
153;2016;4;0.99;47
164;2016;4;1.03;36
131;2016;4;1.08;19
44;2016;4;0.81;87
89;2016;4;0.88;64
105;2016;4;0.90;62
163;2016;4;1.17;3
68;2016;4;1.04;32
42;2016;4;0.86;76
14;2016;4;0.69;113
71;2016;4;1.06;23
73;2016;4;0.96;50
95;2016;4;0.83;82
124;2016;4;1.05;25
119;2016;4;1.05;30
136;2016;4;0.72;105
17;2016;4;0.84;80
84;2016;4;1.06;22
12;2016;4;1.05;28
108;2016;4;0.82;84
132;2016;4;1.06;24
117;2016;4;0.81;86
156;2016;4;1.04;35
93;2016;4;0.76;98
83;2016;4;0.95;52
79;2016;4;0.95;53
37;2016;4;0.71;109
116;2016;4;1.11;10
123;2016;4;0.73;103
45;2016;4;1.05;27
70;2016;4;0.96;48
36;2016;4;0.61;126
59;2016;4;0.87;72
133;2016;4;0.34;144
75;2016;4;0.66;115
155;2016;4;0.88;68
63;2016;4;0.88;69
72;2016;4;0.86;75
9;2016;4;0.76;96
118;2016;4;0.88;66
30;2016;4;0.79;89
16;2016;4;0.91;60
77;2016;4;0.95;51
128;2016;4;0.81;85
18;2016;4;0.64;117
97;2016;4;0.74;102
41;2016;4;0.99;45
98;2016;4;0.39;142
60;2016;4;0.93;56
113;2016;4;0.26;148
80;2016;4;0.64;118
120;2016;4;0.94;55
86;2016;4;0.78;91
165;2016;4;0.79;90
134;2016;4;0.76;97
154;2016;4;0.43;140
54;2016;4;0.75;101
148;2016;4;0.76;99
96;2016;4;1.09;15
78;2016;4;0.55;131
107;2016;4;0.64;116
58;2016;4;0.76;100
64;2016;4;0.39;141
167;2016;4;0.64;119
102;2016;4;0.70;112
114;2016;4;0.72;106
2;2016;4;0.50;134
11;2016;4;0.25;149
129;2016;4;0.63;122
65;2016;4;0.59;129
101;2016;4;0.70;110
25;2016;4;0.63;123
46;2016;4;0.38;143
135;2016;4;0.96;49
139;2016;4;0.85;78
62;2016;4;0.29;147
100;2016;4;0.70;111
43;2016;4;0.50;135
6;2016;4;0.62;124
74;2016;4;0.76;95
158;2016;4;1.01;41
53;2016;4;0.49;136
34;2016;4;0.81;88
51;2016;4;0.19;151
33;2016;4;0.48;137
127;2016;4;0.77;94
21;2016;4;0.93;58
92;2016;4;0.84;79
168;2016;4;0.71;107
88;2016;4;0.15;154
140;2016;4;0.82;83
49;2016;4;0.72;104
90;2016;4;0.86;74
57;2016;4;0.30;146
19;2016;4;0.89;63
32;2016;4;0.60;128
69;2016;4;0.58;130
24;2016;4;0.54;132
4;2016;4;0.66;114
106;2016;4;0.61;127
137;2016;4;0.19;152
28;2016;4;0.63;120
22;2016;4;0.63;121
157;2016;4;0.91;59
166;2016;4;0.47;138
87;2016;4;0.46;139
149;2016;4;0.78;93
82;2016;4;0.50;133
56;2016;4;0.31;145
125;2016;4;0.62;125
15;2016;4;0.10;156
1;2016;4;0.11;155
151;2016;4;0.00;157
145;2016;4;0.15;153
23;2016;4;0.23;150
111;2017;4;1.53;7
39;2017;4;1.55;3
61;2017;4;1.61;1
144;2017;4;1.52;9
47;2017;4;1.54;6
103;2017;4;1.43;36
26;2017;4;1.48;17
104;2017;4;1.55;5
143;2017;4;1.48;18
7;2017;4;1.51;10
67;2017;4;1.38;51
35;2017;4;1.42;39
8;2017;4;1.46;24
161;2017;4;1.42;38
66;2017;4;1.56;2
52;2017;4;1.47;21
13;2017;4;1.46;23
85;2017;4;1.46;25
160;2017;4;1.50;13
29;2017;4;1.28;65
159;2017;4;1.27;72
20;2017;4;1.43;35
38;2017;4;1.43;33
5;2017;4;1.44;30
94;2017;4;1.21;88
130;2017;4;1.35;56
91;2017;4;1.49;16
162;2017;4;1.41;40
55;2017;4;1.26;76
115;2017;4;1.37;52
48;2017;4;1.39;46
150;2017;4;1.43;37
147;2017;4;1.38;48
138;2017;4;1.53;8
122;2017;4;1.27;69
31;2017;4;1.40;43
126;2017;4;1.29;62
153;2017;4;1.38;50
76;2017;4;1.26;74
131;2017;4;1.51;12
10;2017;4;1.32;60
89;2017;4;1.28;64
105;2017;4;1.29;61
42;2017;4;1.29;63
44;2017;4;1.18;93
119;2017;4;1.45;27
163;2017;4;1.55;4
68;2017;4;1.44;29
124;2017;4;1.47;22
14;2017;4;1.08;112
71;2017;4;1.44;31
84;2017;4;1.47;20
3;2017;4;1.15;101
79;2017;4;1.40;41
136;2017;4;1.13;107
95;2017;4;1.25;78
123;2017;4;1.15;100
17;2017;4;1.23;83
156;2017;4;1.49;14
73;2017;4;1.38;49
108;2017;4;1.19;92
132;2017;4;1.45;26
117;2017;4;1.22;85
93;2017;4;1.21;89
37;2017;4;1.13;104
45;2017;4;1.48;19
12;2017;4;1.44;28
83;2017;4;1.36;55
155;2017;4;1.34;59
116;2017;4;1.51;11
118;2017;4;1.25;77
128;2017;4;1.26;75
72;2017;4;1.24;80
60;2017;4;1.34;57
70;2017;4;1.37;53
36;2017;4;0.97;124
75;2017;4;1.14;103
30;2017;4;1.16;96
113;2017;4;0.67;144
63;2017;4;1.27;68
164;2017;4;1.43;34
97;2017;4;1.24;81
98;2017;4;0.77;139
9;2017;4;1.15;99
41;2017;4;1.40;42
54;2017;4;1.24;79
80;2017;4;1.13;106
120;2017;4;1.37;54
18;2017;4;1.07;113
58;2017;4;1.14;102
86;2017;4;1.21;90
133;2017;4;0.72;142
165;2017;4;1.28;67
107;2017;4;1.22;86
148;2017;4;1.27;71
16;2017;4;1.34;58
77;2017;4;1.39;45
102;2017;4;1.18;95
96;2017;4;1.49;15
135;2017;4;1.38;47
154;2017;4;0.87;134
114;2017;4;1.16;97
43;2017;4;1.00;120
21;2017;4;1.43;32
129;2017;4;0.98;122
25;2017;4;0.95;126
64;2017;4;0.71;143
2;2017;4;0.80;137
11;2017;4;0.74;141
101;2017;4;1.10;110
74;2017;4;1.07;114
99;2017;4;0.87;133
100;2017;4;1.12;108
127;2017;4;1.18;94
167;2017;4;1.00;119
65;2017;4;0.98;123
49;2017;4;1.16;98
46;2017;4;0.86;135
139;2017;4;1.26;73
6;2017;4;1.01;117
62;2017;4;0.75;140
92;2017;4;1.27;70
33;2017;4;0.83;136
51;2017;4;0.57;149
34;2017;4;1.23;82
90;2017;4;1.28;66
69;2017;4;0.90;130
24;2017;4;1.01;118
140;2017;4;1.21;87
53;2017;4;0.87;131
158;2017;4;1.39;44
157;2017;4;1.13;105
22;2017;4;1.04;115
106;2017;4;0.99;121
88;2017;4;0.51;150
28;2017;4;0.95;125
168;2017;4;1.08;111
81;2017;4;1.19;91
4;2017;4;1.10;109
1;2017;4;0.58;148
19;2017;4;1.22;84
15;2017;4;0.44;151
87;2017;4;0.91;129
57;2017;4;0.64;145
166;2017;4;0.94;128
137;2017;4;0.60;147
82;2017;4;0.87;132
56;2017;4;0.79;138
151;2017;4;0.43;152
125;2017;4;0.95;127
145;2017;4;0.40;153
149;2017;4;1.04;116
23;2017;4;0.63;146
27;2017;4;0.00;154
144;2015;5;0.94;9
61;2015;5;0.95;7
39;2015;5;0.87;30
111;2015;5;0.89;26
26;2015;5;0.91;18
47;2015;5;0.89;24
103;2015;5;0.89;21
143;2015;5;0.91;15
104;2015;5;0.91;17
7;2015;5;0.93;10
67;2015;5;0.91;14
35;2015;5;0.86;33
8;2015;5;0.89;23
94;2015;5;0.81;38
161;2015;5;0.86;32
20;2015;5;0.70;79
85;2015;5;0.92;13
66;2015;5;0.90;20
13;2015;5;0.90;19
159;2015;5;0.81;41
160;2015;5;0.91;16
112;2015;5;0.76;53
164;2015;5;0.72;73
130;2015;5;1.03;1
115;2015;5;0.80;43
52;2015;5;0.89;22
29;2015;5;0.86;34
122;2015;5;0.80;42
48;2015;5;0.95;8
5;2015;5;0.79;48
38;2015;5;0.84;35
162;2015;5;0.81;40
31;2015;5;0.69;82
150;2015;5;0.74;59
126;2015;5;0.72;74
138;2015;5;0.96;5
91;2015;5;0.89;25
146;2015;5;0.88;28
76;2015;5;0.72;69
141;2015;5;0.61;102
153;2015;5;0.61;99
44;2015;5;0.68;84
55;2015;5;0.64;91
163;2015;5;0.60;106
131;2015;5;0.79;46
71;2015;5;0.99;3
136;2015;5;0.97;4
42;2015;5;0.79;45
10;2015;5;0.75;56
68;2015;5;0.95;6
17;2015;5;0.54;112
95;2015;5;0.62;96
116;2015;5;0.66;88
73;2015;5;0.64;92
132;2015;5;0.87;31
84;2015;5;0.73;64
105;2015;5;0.74;58
117;2015;5;0.73;65
12;2015;5;0.74;61
119;2015;5;0.78;49
89;2015;5;0.72;71
36;2015;5;0.79;47
83;2015;5;0.70;77
124;2015;5;0.67;86
70;2015;5;0.69;83
108;2015;5;0.92;11
37;2015;5;0.92;11
3;2015;5;0.62;97
75;2015;5;0.63;95
156;2015;5;0.54;113
93;2015;5;0.71;75
59;2015;5;1.01;2
45;2015;5;0.77;50
63;2015;5;0.64;94
165;2015;5;0.75;57
155;2015;5;0.73;63
77;2015;5;0.65;90
107;2015;5;0.16;149
16;2015;5;0.57;108
9;2015;5;0.64;93
113;2015;5;0.51;115
72;2015;5;0.70;80
97;2015;5;0.73;68
30;2015;5;0.82;37
167;2015;5;0.30;138
123;2015;5;0.77;51
128;2015;5;0.75;55
120;2015;5;0.88;29
79;2015;5;0.72;70
118;2015;5;0.58;107
134;2015;5;0.44;119
98;2015;5;0.61;101
86;2015;5;0.74;62
99;2015;5;0.09;153
2;2015;5;0.81;39
18;2015;5;0.79;44
81;2015;5;0.08;154
41;2015;5;0.67;87
78;2015;5;0.55;111
96;2015;5;0.60;103
142;2015;5;0.08;155
54;2015;5;0.88;27
80;2015;5;0.84;36
60;2015;5;0.76;54
58;2015;5;0.70;81
148;2015;5;0.57;109
154;2015;5;0.74;60
114;2015;5;0.66;89
11;2015;5;0.60;105
64;2015;5;0.70;78
158;2015;5;0.67;85
65;2015;5;0.60;104
135;2015;5;0.28;141
53;2015;5;0.40;124
168;2015;5;0.33;134
82;2015;5;0.34;132
62;2015;5;0.52;114
140;2015;5;0.37;128
57;2015;5;0.39;126
34;2015;5;0.10;152
102;2015;5;0.57;110
46;2015;5;0.44;118
129;2015;5;0.00;158
92;2015;5;0.36;131
74;2015;5;0.41;123
40;2015;5;0.36;130
6;2015;5;0.73;66
19;2015;5;0.05;157
100;2015;5;0.48;116
51;2015;5;0.73;67
88;2015;5;0.23;145
139;2015;5;0.71;76
25;2015;5;0.23;144
21;2015;5;0.77;52
43;2015;5;0.62;98
166;2015;5;0.40;125
4;2015;5;0.17;148
90;2015;5;0.21;147
33;2015;5;0.31;136
32;2015;5;0.36;129
157;2015;5;0.34;133
127;2015;5;0.44;120
49;2015;5;0.43;121
106;2015;5;0.30;139
24;2015;5;0.61;100
149;2015;5;0.38;127
87;2015;5;0.47;117
27;2015;5;0.07;156
28;2015;5;0.15;151
56;2015;5;0.24;143
69;2015;5;0.15;150
22;2015;5;0.27;142
1;2015;5;0.30;137
125;2015;5;0.43;122
15;2015;5;0.32;135
145;2015;5;0.72;72
23;2015;5;0.22;146
151;2015;5;0.28;140
39;2016;5;0.80;30
144;2016;5;0.86;7
61;2016;5;0.87;6
111;2016;5;0.80;28
47;2016;5;0.81;23
26;2016;5;0.83;17
103;2016;5;0.81;22
104;2016;5;0.83;16
7;2016;5;0.85;8
143;2016;5;0.83;15
67;2016;5;0.85;10
8;2016;5;0.81;25
161;2016;5;0.78;33
35;2016;5;0.76;37
121;2016;5;0.78;34
52;2016;5;0.81;20
20;2016;5;0.61;77
13;2016;5;0.82;18
66;2016;5;0.81;21
85;2016;5;0.85;12
94;2016;5;0.71;43
130;2016;5;0.95;2
160;2016;5;0.81;24
29;2016;5;0.82;19
115;2016;5;0.71;44
5;2016;5;0.70;48
38;2016;5;0.76;35
159;2016;5;0.73;40
162;2016;5;0.72;41
91;2016;5;0.80;26
31;2016;5;0.60;79
48;2016;5;0.84;14
150;2016;5;0.65;59
146;2016;5;0.80;29
126;2016;5;0.59;84
122;2016;5;0.72;42
138;2016;5;0.88;5
3;2016;5;0.62;76
55;2016;5;0.54;95
141;2016;5;0.51;104
76;2016;5;0.64;68
10;2016;5;0.66;57
153;2016;5;0.53;99
164;2016;5;0.62;75
131;2016;5;0.70;47
44;2016;5;0.60;80
89;2016;5;0.62;73
105;2016;5;0.65;58
163;2016;5;0.50;105
68;2016;5;0.85;9
42;2016;5;0.69;50
14;2016;5;0.46;111
71;2016;5;0.91;3
73;2016;5;0.57;90
95;2016;5;0.52;100
124;2016;5;0.59;85
119;2016;5;0.69;49
136;2016;5;0.89;4
17;2016;5;0.47;110
84;2016;5;0.65;62
12;2016;5;0.63;70
108;2016;5;0.84;13
132;2016;5;0.79;32
117;2016;5;0.63;71
156;2016;5;0.44;113
93;2016;5;0.66;55
83;2016;5;0.52;101
79;2016;5;0.64;67
37;2016;5;0.85;11
116;2016;5;0.58;88
123;2016;5;0.68;54
45;2016;5;0.68;51
70;2016;5;0.59;83
36;2016;5;0.71;46
59;2016;5;0.95;1
133;2016;5;0.11;152
75;2016;5;0.54;96
155;2016;5;0.65;61
63;2016;5;0.49;108
72;2016;5;0.61;78
9;2016;5;0.55;94
118;2016;5;0.47;109
30;2016;5;0.74;38
16;2016;5;0.50;107
77;2016;5;0.55;93
128;2016;5;0.65;63
18;2016;5;0.71;45
97;2016;5;0.64;69
41;2016;5;0.58;89
98;2016;5;0.59;82
60;2016;5;0.68;53
113;2016;5;0.40;116
80;2016;5;0.76;36
120;2016;5;0.79;31
86;2016;5;0.65;60
165;2016;5;0.66;56
134;2016;5;0.33;125
154;2016;5;0.60;81
54;2016;5;0.80;27
148;2016;5;0.53;97
96;2016;5;0.55;92
78;2016;5;0.38;118
107;2016;5;0.05;153
58;2016;5;0.58;87
64;2016;5;0.64;64
167;2016;5;0.24;138
102;2016;5;0.50;106
114;2016;5;0.57;91
2;2016;5;0.73;39
11;2016;5;0.53;98
129;2016;5;0.00;157
65;2016;5;0.51;103
101;2016;5;0.35;123
25;2016;5;0.13;151
46;2016;5;0.35;124
135;2016;5;0.19;145
139;2016;5;0.62;74
62;2016;5;0.45;112
100;2016;5;0.40;117
43;2016;5;0.52;102
6;2016;5;0.64;65
74;2016;5;0.30;128
158;2016;5;0.59;86
53;2016;5;0.30;131
34;2016;5;0.19;144
51;2016;5;0.64;66
33;2016;5;0.28;134
127;2016;5;0.40;115
21;2016;5;0.68;52
92;2016;5;0.29;133
168;2016;5;0.16;148
88;2016;5;0.29;132
140;2016;5;0.30;130
49;2016;5;0.35;121
90;2016;5;0.16;147
57;2016;5;0.27;135
19;2016;5;0.35;122
32;2016;5;0.30;129
69;2016;5;0.04;155
24;2016;5;0.42;114
4;2016;5;0.05;154
106;2016;5;0.26;136
137;2016;5;0.16;149
28;2016;5;0.04;156
22;2016;5;0.21;140
157;2016;5;0.20;142
166;2016;5;0.31;127
87;2016;5;0.37;119
149;2016;5;0.36;120
82;2016;5;0.23;139
56;2016;5;0.19;143
125;2016;5;0.32;126
15;2016;5;0.21;141
1;2016;5;0.17;146
151;2016;5;0.25;137
145;2016;5;0.63;71
23;2016;5;0.16;150
111;2017;5;0.80;27
39;2017;5;0.79;30
61;2017;5;0.83;14
144;2017;5;0.86;5
47;2017;5;0.81;24
103;2017;5;0.81;21
26;2017;5;0.83;13
104;2017;5;0.82;19
143;2017;5;0.83;15
7;2017;5;0.84;10
67;2017;5;0.84;11
35;2017;5;0.76;33
8;2017;5;0.82;20
161;2017;5;0.77;32
66;2017;5;0.81;23
52;2017;5;0.80;26
13;2017;5;0.82;18
85;2017;5;0.85;7
160;2017;5;0.81;25
29;2017;5;0.82;17
159;2017;5;0.73;38
20;2017;5;0.62;75
38;2017;5;0.75;34
5;2017;5;0.70;49
94;2017;5;0.71;42
130;2017;5;0.95;1
91;2017;5;0.82;16
162;2017;5;0.72;39
55;2017;5;0.54;94
115;2017;5;0.71;44
48;2017;5;0.84;9
150;2017;5;0.65;59
147;2017;5;0.79;29
138;2017;5;0.89;4
122;2017;5;0.71;41
31;2017;5;0.60;81
126;2017;5;0.59;82
153;2017;5;0.52;99
76;2017;5;0.63;68
131;2017;5;0.71;40
10;2017;5;0.65;54
89;2017;5;0.62;72
105;2017;5;0.65;55
42;2017;5;0.69;51
44;2017;5;0.60;80
119;2017;5;0.70;47
163;2017;5;0.50;103
68;2017;5;0.85;6
124;2017;5;0.55;91
14;2017;5;0.45;109
71;2017;5;0.91;2
84;2017;5;0.63;70
3;2017;5;0.62;73
79;2017;5;0.64;63
136;2017;5;0.90;3
95;2017;5;0.59;83
123;2017;5;0.69;52
17;2017;5;0.47;106
156;2017;5;0.44;110
73;2017;5;0.61;77
108;2017;5;0.83;12
132;2017;5;0.79;31
117;2017;5;0.63;69
93;2017;5;0.64;64
37;2017;5;0.84;8
45;2017;5;0.70;48
12;2017;5;0.64;65
83;2017;5;0.52;98
155;2017;5;0.64;66
116;2017;5;0.58;85
118;2017;5;0.47;107
128;2017;5;0.65;57
72;2017;5;0.60;78
60;2017;5;0.69;50
70;2017;5;0.64;61
36;2017;5;0.70;46
75;2017;5;0.54;92
30;2017;5;0.74;35
113;2017;5;0.40;113
63;2017;5;0.49;105
164;2017;5;0.62;74
97;2017;5;0.67;53
98;2017;5;0.60;79
9;2017;5;0.54;93
41;2017;5;0.57;87
54;2017;5;0.81;22
80;2017;5;0.74;36
120;2017;5;0.80;28
18;2017;5;0.71;45
58;2017;5;0.58;84
86;2017;5;0.64;60
133;2017;5;0.11;146
165;2017;5;0.65;56
107;2017;5;0.06;148
148;2017;5;0.53;96
16;2017;5;0.50;104
